severity,market,year,check,detail,n,sample
WARN,YM,2026,volume_mad_z_gt_25,extreme volume spike,372.0,"[{""ts_event"":""2026-01-05T13:21:00.000Z"",""open"":115.0,""high"":115.03125,""low"":114.90625,""close"":114.9375,""volume"":5535.0},{""ts_event"":""2026-01-05T19:59:00.000Z"",""open"":115.34375,""high"":115.34375,""low"":115.3125,""close"":115.3125,""volume"":5619.0},{""ts_event"":""2026-01-05T20:59:00.000Z"",""open"":115.4375,""high"":115.4375,""low"":115.40625,""close"":115.40625,""volume"":14113.0},{""ts_event"":""2026-01-05T21:00:00.000Z"",""open"":115.40625,""high"":115.53125,""low"":115.40625,""close"":115.5,""volume"":5852.0},{""ts_event"":""2026-01-06T16:01:00.000Z"",""open"":115.03125,""high"":115.03125,""low"":115.0,""close"":115.03125,""volume"":5094.0}]"
WARN,YM,2026,dollar_volume_mad_z_gt_25,extreme price*volume spike,376.0,"[{""ts_event"":""2026-01-05T13:21:00.000Z"",""open"":115.0,""high"":115.03125,""low"":114.90625,""close"":114.9375,""volume"":5535.0},{""ts_event"":""2026-01-05T19:59:00.000Z"",""open"":115.34375,""high"":115.34375,""low"":115.3125,""close"":115.3125,""volume"":5619.0},{""ts_event"":""2026-01-05T20:59:00.000Z"",""open"":115.4375,""high"":115.4375,""low"":115.40625,""close"":115.40625,""volume"":14113.0},{""ts_event"":""2026-01-05T21:00:00.000Z"",""open"":115.40625,""high"":115.53125,""low"":115.40625,""close"":115.5,""volume"":5852.0},{""ts_event"":""2026-01-06T16:01:00.000Z"",""open"":115.03125,""high"":115.03125,""low"":115.0,""close"":115.03125,""volume"":5094.0}]"
WARN,ZB,2010,zero_range,high == low bars,68821.0,"[{""ts_event"":""2010-06-07T00:01:00.000Z"",""open"":124.5625,""high"":124.5625,""low"":124.5625,""close"":124.5625,""volume"":2.0},{""ts_event"":""2010-06-07T00:02:00.000Z"",""open"":124.53125,""high"":124.53125,""low"":124.53125,""close"":124.53125,""volume"":5.0},{""ts_event"":""2010-06-07T00:03:00.000Z"",""open"":124.53125,""high"":124.53125,""low"":124.53125,""close"":124.53125,""volume"":7.0},{""ts_event"":""2010-06-07T00:04:00.000Z"",""open"":124.5,""high"":124.5,""low"":124.5,""close"":124.5,""volume"":50.0},{""ts_event"":""2010-06-07T00:05:00.000Z"",""open"":124.46875,""high"":124.46875,""low"":124.46875,""close"":124.46875,""volume"":4.0}]"
WARN,ZB,2010,timestamp_gaps_gt_1min,raw timestamp gaps detected on duplicate-free timestamps; validate against session calendar before treating as missing data,19039.0,"[{""ts_event"":""2010-06-07T00:51:00.000Z"",""prev_ts"":""2010-06-07T00:48:00.000"",""gap_minutes"":3.0,""market"":""ZB"",""year"":2010},{""ts_event"":""2010-06-07T01:33:00.000Z"",""prev_ts"":""2010-06-07T01:31:00.000"",""gap_minutes"":2.0,""market"":""ZB"",""year"":2010},{""ts_event"":""2010-06-07T01:43:00.000Z"",""prev_ts"":""2010-06-07T01:41:00.000"",""gap_minutes"":2.0,""market"":""ZB"",""year"":2010},{""ts_event"":""2010-06-07T02:09:00.000Z"",""prev_ts"":""2010-06-07T02:06:00.000"",""gap_minutes"":3.0,""market"":""ZB"",""year"":2010},{""ts_event"":""2010-06-07T02:24:00.000Z"",""prev_ts"":""2010-06-07T02:22:00.000"",""gap_minutes"":2.0,""market"":""ZB"",""year"":2010}]"
WARN,ZB,2010,volume_mad_z_gt_25,extreme volume spike,612.0,"[{""ts_event"":""2010-06-08T12:21:00.000Z"",""open"":124.46875,""high"":124.46875,""low"":124.25,""close"":124.28125,""volume"":2904.0},{""ts_event"":""2010-06-10T18:59:00.000Z"",""open"":122.59375,""high"":122.625,""low"":122.5625,""close"":122.5625,""volume"":3016.0},{""ts_event"":""2010-06-10T19:00:00.000Z"",""open"":122.59375,""high"":122.71875,""low"":122.59375,""close"":122.71875,""volume"":2976.0},{""ts_event"":""2010-06-11T12:30:00.000Z"",""open"":123.0,""high"":123.34375,""low"":123.0,""close"":123.28125,""volume"":4819.0},{""ts_event"":""2010-06-11T12:58:00.000Z"",""open"":123.4375,""high"":123.625,""low"":123.4375,""close"":123.59375,""volume"":2764.0}]"
WARN,ZB,2010,dollar_volume_mad_z_gt_25,extreme price*volume spike,639.0,"[{""ts_event"":""2010-06-08T12:21:00.000Z"",""open"":124.46875,""high"":124.46875,""low"":124.25,""close"":124.28125,""volume"":2904.0},{""ts_event"":""2010-06-10T18:59:00.000Z"",""open"":122.59375,""high"":122.625,""low"":122.5625,""close"":122.5625,""volume"":3016.0},{""ts_event"":""2010-06-10T19:00:00.000Z"",""open"":122.59375,""high"":122.71875,""low"":122.59375,""close"":122.71875,""volume"":2976.0},{""ts_event"":""2010-06-11T12:30:00.000Z"",""open"":123.0,""high"":123.34375,""low"":123.0,""close"":123.28125,""volume"":4819.0},{""ts_event"":""2010-06-11T12:58:00.000Z"",""open"":123.4375,""high"":123.625,""low"":123.4375,""close"":123.59375,""volume"":2764.0}]"
WARN,ZB,2011,zero_range,high == low bars,114698.0,"[{""ts_event"":""2011-01-02T23:35:00.000Z"",""open"":121.9375,""high"":121.9375,""low"":121.9375,""close"":121.9375,""volume"":15.0},{""ts_event"":""2011-01-02T23:39:00.000Z"",""open"":121.90625,""high"":121.90625,""low"":121.90625,""close"":121.90625,""volume"":4.0},{""ts_event"":""2011-01-02T23:40:00.000Z"",""open"":121.90625,""high"":121.90625,""low"":121.90625,""close"":121.90625,""volume"":2.0},{""ts_event"":""2011-01-02T23:41:00.000Z"",""open"":121.90625,""high"":121.90625,""low"":121.90625,""close"":121.90625,""volume"":22.0},{""ts_event"":""2011-01-02T23:45:00.000Z"",""open"":121.84375,""high"":121.84375,""low"":121.84375,""close"":121.84375,""volume"":29.0}]"
WARN,ZB,2011,timestamp_gaps_gt_1min,raw timestamp gaps detected on duplicate-free timestamps; validate against session calendar before treating as missing data,31745.0,"[{""ts_event"":""2011-01-02T23:53:00.000Z"",""prev_ts"":""2011-01-02T23:51:00.000"",""gap_minutes"":2.0,""market"":""ZB"",""year"":2011},{""ts_event"":""2011-01-03T00:03:00.000Z"",""prev_ts"":""2011-01-03T00:01:00.000"",""gap_minutes"":2.0,""market"":""ZB"",""year"":2011},{""ts_event"":""2011-01-03T00:06:00.000Z"",""prev_ts"":""2011-01-03T00:04:00.000"",""gap_minutes"":2.0,""market"":""ZB"",""year"":2011},{""ts_event"":""2011-01-03T00:09:00.000Z"",""prev_ts"":""2011-01-03T00:06:00.000"",""gap_minutes"":3.0,""market"":""ZB"",""year"":2011},{""ts_event"":""2011-01-03T00:13:00.000Z"",""prev_ts"":""2011-01-03T00:11:00.000"",""gap_minutes"":2.0,""market"":""ZB"",""year"":2011}]"
WARN,ZB,2011,volume_mad_z_gt_25,extreme volume spike,1048.0,"[{""ts_event"":""2011-01-05T13:15:00.000Z"",""open"":121.6875,""high"":121.71875,""low"":121.28125,""close"":121.46875,""volume"":4178.0},{""ts_event"":""2011-01-05T13:19:00.000Z"",""open"":121.3125,""high"":121.3125,""low"":120.9375,""close"":120.9375,""volume"":3058.0},{""ts_event"":""2011-01-05T13:22:00.000Z"",""open"":120.90625,""high"":120.9375,""low"":120.65625,""close"":120.71875,""volume"":3369.0},{""ts_event"":""2011-01-05T13:23:00.000Z"",""open"":120.6875,""high"":120.75,""low"":120.5625,""close"":120.75,""volume"":3467.0},{""ts_event"":""2011-01-05T13:27:00.000Z"",""open"":120.75,""high"":120.78125,""low"":120.34375,""close"":120.46875,""volume"":6205.0}]"
WARN,ZB,2011,dollar_volume_mad_z_gt_25,extreme price*volume spike,990.0,"[{""ts_event"":""2011-01-05T13:15:00.000Z"",""open"":121.6875,""high"":121.71875,""low"":121.28125,""close"":121.46875,""volume"":4178.0},{""ts_event"":""2011-01-05T13:22:00.000Z"",""open"":120.90625,""high"":120.9375,""low"":120.65625,""close"":120.71875,""volume"":3369.0},{""ts_event"":""2011-01-05T13:23:00.000Z"",""open"":120.6875,""high"":120.75,""low"":120.5625,""close"":120.75,""volume"":3467.0},{""ts_event"":""2011-01-05T13:27:00.000Z"",""open"":120.75,""high"":120.78125,""low"":120.34375,""close"":120.46875,""volume"":6205.0},{""ts_event"":""2011-01-05T13:28:00.000Z"",""open"":120.46875,""high"":120.5625,""low"":120.375,""close"":120.5,""volume"":3483.0}]"
WARN,ZB,2012,zero_range,high == low bars,122885.0,"[{""ts_event"":""2012-01-03T11:13:00.000Z"",""open"":143.625,""high"":143.625,""low"":143.625,""close"":143.625,""volume"":10.0},{""ts_event"":""2012-01-03T11:21:00.000Z"",""open"":143.65625,""high"":143.65625,""low"":143.65625,""close"":143.65625,""volume"":21.0},{""ts_event"":""2012-01-03T11:24:00.000Z"",""open"":143.65625,""high"":143.65625,""low"":143.65625,""close"":143.65625,""volume"":5.0},{""ts_event"":""2012-01-03T11:29:00.000Z"",""open"":143.625,""high"":143.625,""low"":143.625,""close"":143.625,""volume"":179.0},{""ts_event"":""2012-01-03T11:34:00.000Z"",""open"":143.5625,""high"":143.5625,""low"":143.5625,""close"":143.5625,""volume"":31.0}]"
WARN,ZB,2012,timestamp_gaps_gt_1min,raw timestamp gaps detected on duplicate-free timestamps; validate against session calendar before treating as missing data,33258.0,"[{""ts_event"":""2012-01-03T20:49:00.000Z"",""prev_ts"":""2012-01-03T20:47:00.000"",""gap_minutes"":2.0,""market"":""ZB"",""year"":2012},{""ts_event"":""2012-01-03T21:03:00.000Z"",""prev_ts"":""2012-01-03T21:01:00.000"",""gap_minutes"":2.0,""market"":""ZB"",""year"":2012},{""ts_event"":""2012-01-03T21:11:00.000Z"",""prev_ts"":""2012-01-03T21:08:00.000"",""gap_minutes"":3.0,""market"":""ZB"",""year"":2012},{""ts_event"":""2012-01-03T21:43:00.000Z"",""prev_ts"":""2012-01-03T21:41:00.000"",""gap_minutes"":2.0,""market"":""ZB"",""year"":2012},{""ts_event"":""2012-01-03T21:45:00.000Z"",""prev_ts"":""2012-01-03T21:43:00.000"",""gap_minutes"":2.0,""market"":""ZB"",""year"":2012}]"
WARN,ZB,2012,volume_mad_z_gt_25,extreme volume spike,1123.0,"[{""ts_event"":""2012-01-03T19:59:00.000Z"",""open"":143.15625,""high"":143.15625,""low"":143.0625,""close"":143.0625,""volume"":4525.0},{""ts_event"":""2012-01-04T14:36:00.000Z"",""open"":143.21875,""high"":143.21875,""low"":143.0625,""close"":143.0625,""volume"":3566.0},{""ts_event"":""2012-01-05T13:15:00.000Z"",""open"":142.46875,""high"":142.5625,""low"":142.0625,""close"":142.09375,""volume"":8255.0},{""ts_event"":""2012-01-05T13:16:00.000Z"",""open"":142.09375,""high"":142.25,""low"":142.09375,""close"":142.21875,""volume"":3203.0},{""ts_event"":""2012-01-05T15:02:00.000Z"",""open"":142.875,""high"":143.125,""low"":142.875,""close"":143.03125,""volume"":2991.0}]"
WARN,ZB,2012,dollar_volume_mad_z_gt_25,extreme price*volume spike,1132.0,"[{""ts_event"":""2012-01-03T19:59:00.000Z"",""open"":143.15625,""high"":143.15625,""low"":143.0625,""close"":143.0625,""volume"":4525.0},{""ts_event"":""2012-01-04T14:36:00.000Z"",""open"":143.21875,""high"":143.21875,""low"":143.0625,""close"":143.0625,""volume"":3566.0},{""ts_event"":""2012-01-05T13:15:00.000Z"",""open"":142.46875,""high"":142.5625,""low"":142.0625,""close"":142.09375,""volume"":8255.0},{""ts_event"":""2012-01-05T13:16:00.000Z"",""open"":142.09375,""high"":142.25,""low"":142.09375,""close"":142.21875,""volume"":3203.0},{""ts_event"":""2012-01-05T15:03:00.000Z"",""open"":143.03125,""high"":143.03125,""low"":142.90625,""close"":142.9375,""volume"":3118.0}]"
WARN,ZB,2013,zero_range,high == low bars,124947.0,"[{""ts_event"":""2013-01-02T11:23:00.000Z"",""open"":146.03125,""high"":146.03125,""low"":146.03125,""close"":146.03125,""volume"":700.0},{""ts_event"":""2013-01-02T11:39:00.000Z"",""open"":146.03125,""high"":146.03125,""low"":146.03125,""close"":146.03125,""volume"":33.0},{""ts_event"":""2013-01-02T11:44:00.000Z"",""open"":146.09375,""high"":146.09375,""low"":146.09375,""close"":146.09375,""volume"":66.0},{""ts_event"":""2013-01-02T11:45:00.000Z"",""open"":146.125,""high"":146.125,""low"":146.125,""close"":146.125,""volume"":134.0},{""ts_event"":""2013-01-02T11:49:00.000Z"",""open"":146.15625,""high"":146.15625,""low"":146.15625,""close"":146.15625,""volume"":5.0}]"
WARN,ZB,2013,timestamp_gaps_gt_1min,raw timestamp gaps detected on duplicate-free timestamps; validate against session calendar before treating as missing data,33901.0,"[{""ts_event"":""2013-01-02T17:06:00.000Z"",""prev_ts"":""2013-01-02T17:03:00.000"",""gap_minutes"":3.0,""market"":""ZB"",""year"":2013},{""ts_event"":""2013-01-02T17:35:00.000Z"",""prev_ts"":""2013-01-02T17:33:00.000"",""gap_minutes"":2.0,""market"":""ZB"",""year"":2013},{""ts_event"":""2013-01-02T18:19:00.000Z"",""prev_ts"":""2013-01-02T18:17:00.000"",""gap_minutes"":2.0,""market"":""ZB"",""year"":2013},{""ts_event"":""2013-01-02T19:28:00.000Z"",""prev_ts"":""2013-01-02T19:26:00.000"",""gap_minutes"":2.0,""market"":""ZB"",""year"":2013},{""ts_event"":""2013-01-02T21:25:00.000Z"",""prev_ts"":""2013-01-02T21:23:00.000"",""gap_minutes"":2.0,""market"":""ZB"",""year"":2013}]"
WARN,ZB,2013,abs_close_return_gt_2pct,large 1-minute close-to-close move,2.0,"[{""ts_event"":""2013-12-23T07:37:00.000Z"",""open"":130.4375,""high"":134.09375,""low"":130.4375,""close"":134.09375,""volume"":4161.0},{""ts_event"":""2013-12-23T07:38:00.000Z"",""open"":134.3125,""high"":135.71875,""low"":131.3125,""close"":131.3125,""volume"":1250.0}]"
WARN,ZB,2013,hl_range_gt_2pct,large 1-minute high-low range,2.0,"[{""ts_event"":""2013-12-23T07:37:00.000Z"",""open"":130.4375,""high"":134.09375,""low"":130.4375,""close"":134.09375,""volume"":4161.0},{""ts_event"":""2013-12-23T07:38:00.000Z"",""open"":134.3125,""high"":135.71875,""low"":131.3125,""close"":131.3125,""volume"":1250.0}]"
WARN,ZB,2013,volume_mad_z_gt_25,extreme volume spike,1149.0,"[{""ts_event"":""2013-01-02T13:20:00.000Z"",""open"":145.8125,""high"":145.8125,""low"":145.625,""close"":145.65625,""volume"":5244.0},{""ts_event"":""2013-01-03T13:15:00.000Z"",""open"":145.8125,""high"":145.84375,""low"":145.59375,""close"":145.625,""volume"":3556.0},{""ts_event"":""2013-01-03T15:05:00.000Z"",""open"":145.4375,""high"":145.5,""low"":145.4375,""close"":145.46875,""volume"":3577.0},{""ts_event"":""2013-01-03T19:00:00.000Z"",""open"":145.28125,""high"":145.28125,""low"":145.09375,""close"":145.21875,""volume"":3844.0},{""ts_event"":""2013-01-03T19:07:00.000Z"",""open"":144.9375,""high"":144.96875,""low"":144.65625,""close"":144.71875,""volume"":4518.0}]"
WARN,ZB,2013,dollar_volume_mad_z_gt_25,extreme price*volume spike,1204.0,"[{""ts_event"":""2013-01-02T13:20:00.000Z"",""open"":145.8125,""high"":145.8125,""low"":145.625,""close"":145.65625,""volume"":5244.0},{""ts_event"":""2013-01-03T13:15:00.000Z"",""open"":145.8125,""high"":145.84375,""low"":145.59375,""close"":145.625,""volume"":3556.0},{""ts_event"":""2013-01-03T13:27:00.000Z"",""open"":145.46875,""high"":145.46875,""low"":145.3125,""close"":145.34375,""volume"":3351.0},{""ts_event"":""2013-01-03T15:05:00.000Z"",""open"":145.4375,""high"":145.5,""low"":145.4375,""close"":145.46875,""volume"":3577.0},{""ts_event"":""2013-01-03T19:00:00.000Z"",""open"":145.28125,""high"":145.28125,""low"":145.09375,""close"":145.21875,""volume"":3844.0}]"
WARN,ZB,2014,zero_range,high == low bars,128981.0,"[{""ts_event"":""2014-01-02T11:10:00.000Z"",""open"":127.90625,""high"":127.90625,""low"":127.90625,""close"":127.90625,""volume"":121.0},{""ts_event"":""2014-01-02T11:22:00.000Z"",""open"":128.0,""high"":128.0,""low"":128.0,""close"":128.0,""volume"":74.0},{""ts_event"":""2014-01-02T11:25:00.000Z"",""open"":128.03125,""high"":128.03125,""low"":128.03125,""close"":128.03125,""volume"":26.0},{""ts_event"":""2014-01-02T11:26:00.000Z"",""open"":128.03125,""high"":128.03125,""low"":128.03125,""close"":128.03125,""volume"":55.0},{""ts_event"":""2014-01-02T11:30:00.000Z"",""open"":128.03125,""high"":128.03125,""low"":128.03125,""close"":128.03125,""volume"":6.0}]"
WARN,ZB,2014,timestamp_gaps_gt_1min,raw timestamp gaps detected on duplicate-free timestamps; validate against session calendar before treating as missing data,37539.0,"[{""ts_event"":""2014-01-02T11:30:00.000Z"",""prev_ts"":""2014-01-02T11:27:00.000"",""gap_minutes"":3.0,""market"":""ZB"",""year"":2014},{""ts_event"":""2014-01-02T11:33:00.000Z"",""prev_ts"":""2014-01-02T11:30:00.000"",""gap_minutes"":3.0,""market"":""ZB"",""year"":2014},{""ts_event"":""2014-01-02T11:35:00.000Z"",""prev_ts"":""2014-01-02T11:33:00.000"",""gap_minutes"":2.0,""market"":""ZB"",""year"":2014},{""ts_event"":""2014-01-02T12:36:00.000Z"",""prev_ts"":""2014-01-02T12:34:00.000"",""gap_minutes"":2.0,""market"":""ZB"",""year"":2014},{""ts_event"":""2014-01-02T16:50:00.000Z"",""prev_ts"":""2014-01-02T16:47:00.000"",""gap_minutes"":3.0,""market"":""ZB"",""year"":2014}]"
WARN,ZB,2014,volume_mad_z_gt_25,extreme volume spike,1335.0,"[{""ts_event"":""2014-01-02T15:00:00.000Z"",""open"":128.5,""high"":128.5,""low"":128.3125,""close"":128.375,""volume"":3548.0},{""ts_event"":""2014-01-02T15:06:00.000Z"",""open"":128.40625,""high"":128.5,""low"":128.40625,""close"":128.46875,""volume"":3470.0},{""ts_event"":""2014-01-02T15:10:00.000Z"",""open"":128.5,""high"":128.625,""low"":128.5,""close"":128.59375,""volume"":3690.0},{""ts_event"":""2014-01-03T19:32:00.000Z"",""open"":128.71875,""high"":128.71875,""low"":128.625,""close"":128.6875,""volume"":3428.0},{""ts_event"":""2014-01-06T15:00:00.000Z"",""open"":128.8125,""high"":129.09375,""low"":128.8125,""close"":129.0,""volume"":5934.0}]"
WARN,ZB,2014,dollar_volume_mad_z_gt_25,extreme price*volume spike,1360.0,"[{""ts_event"":""2014-01-02T15:00:00.000Z"",""open"":128.5,""high"":128.5,""low"":128.3125,""close"":128.375,""volume"":3548.0},{""ts_event"":""2014-01-02T15:06:00.000Z"",""open"":128.40625,""high"":128.5,""low"":128.40625,""close"":128.46875,""volume"":3470.0},{""ts_event"":""2014-01-02T15:10:00.000Z"",""open"":128.5,""high"":128.625,""low"":128.5,""close"":128.59375,""volume"":3690.0},{""ts_event"":""2014-01-03T19:32:00.000Z"",""open"":128.71875,""high"":128.71875,""low"":128.625,""close"":128.6875,""volume"":3428.0},{""ts_event"":""2014-01-06T15:00:00.000Z"",""open"":128.8125,""high"":129.09375,""low"":128.8125,""close"":129.0,""volume"":5934.0}]"
WARN,ZB,2015,zero_range,high == low bars,108405.0,"[{""ts_event"":""2015-01-01T23:06:00.000Z"",""open"":144.375,""high"":144.375,""low"":144.375,""close"":144.375,""volume"":3.0},{""ts_event"":""2015-01-01T23:08:00.000Z"",""open"":144.34375,""high"":144.34375,""low"":144.34375,""close"":144.34375,""volume"":15.0},{""ts_event"":""2015-01-01T23:09:00.000Z"",""open"":144.375,""high"":144.375,""low"":144.375,""close"":144.375,""volume"":1.0},{""ts_event"":""2015-01-01T23:10:00.000Z"",""open"":144.375,""high"":144.375,""low"":144.375,""close"":144.375,""volume"":1.0},{""ts_event"":""2015-01-01T23:11:00.000Z"",""open"":144.375,""high"":144.375,""low"":144.375,""close"":144.375,""volume"":12.0}]"
WARN,ZB,2015,timestamp_gaps_gt_1min,raw timestamp gaps detected on duplicate-free timestamps; validate against session calendar before treating as missing data,28345.0,"[{""ts_event"":""2015-01-01T23:06:00.000Z"",""prev_ts"":""2015-01-01T23:04:00.000"",""gap_minutes"":2.0,""market"":""ZB"",""year"":2015},{""ts_event"":""2015-01-01T23:08:00.000Z"",""prev_ts"":""2015-01-01T23:06:00.000"",""gap_minutes"":2.0,""market"":""ZB"",""year"":2015},{""ts_event"":""2015-01-01T23:15:00.000Z"",""prev_ts"":""2015-01-01T23:11:00.000"",""gap_minutes"":4.0,""market"":""ZB"",""year"":2015},{""ts_event"":""2015-01-01T23:17:00.000Z"",""prev_ts"":""2015-01-01T23:15:00.000"",""gap_minutes"":2.0,""market"":""ZB"",""year"":2015},{""ts_event"":""2015-01-01T23:25:00.000Z"",""prev_ts"":""2015-01-01T23:21:00.000"",""gap_minutes"":4.0,""market"":""ZB"",""year"":2015}]"
WARN,ZB,2015,abs_close_return_gt_2pct,large 1-minute close-to-close move,1.0,"[{""ts_event"":""2015-03-02T00:00:00.000Z"",""open"":161.8125,""high"":161.8125,""low"":161.8125,""close"":161.8125,""volume"":49.0}]"
WARN,ZB,2015,volume_mad_z_gt_25,extreme volume spike,468.0,"[{""ts_event"":""2015-01-02T14:46:00.000Z"",""open"":144.96875,""high"":145.09375,""low"":144.96875,""close"":145.0625,""volume"":3078.0},{""ts_event"":""2015-01-02T15:00:00.000Z"",""open"":145.1875,""high"":145.34375,""low"":145.03125,""close"":145.3125,""volume"":3914.0},{""ts_event"":""2015-01-02T15:01:00.000Z"",""open"":145.3125,""high"":145.5,""low"":145.28125,""close"":145.4375,""volume"":4263.0},{""ts_event"":""2015-01-02T15:02:00.000Z"",""open"":145.40625,""high"":145.5,""low"":145.34375,""close"":145.46875,""volume"":3666.0},{""ts_event"":""2015-01-02T15:16:00.000Z"",""open"":145.71875,""high"":145.8125,""low"":145.65625,""close"":145.75,""volume"":3455.0}]"
